,table_catalog,table_schema,table_name,partition_id,last_modified_time,total_rows
47,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_ar1_invoice,20200812,2022-04-07 05:16:32.954000 UTC,97013930
48,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_soa_tagging_addons,20230414,2023-04-14 19:35:28.142000 UTC,2749
49,edm-cloud-dwh-dev-0051,dev_cvm_analytic_tb,lth_tok_mass_offer_base_stg2_temp,__NULL__,2023-03-17 02:37:47.414000 UTC,0
50,edm-cloud-dwh-prod-9652,prd_temp_tb,_bqc_0af1ebfe82854834a109f3e4f962e8eb,,2023-04-17 23:36:09.608000 UTC,202249
51,edm-cloud-dwh-prod-9652,prd_xldf_itl_tb,f_d_enterprise_pkt_rev,20230414,2023-04-18 00:03:16.301000 UTC,19650
52,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_rpt_bca_bpu_packet,__NULL__,2022-01-18 08:27:29.243000 UTC,0
53,cvm-cloud-dwh-prod-4383,prd_xlcms_acl_tb,cms_log_delivery,,2022-12-31 14:53:28.176000 UTC,55671039581
54,cvm-cloud-dwh-prod-4383,prd_xlcms_acl_tb,cms_log_target,20230415,2023-04-17 08:39:49.804000 UTC,91673530
55,edm-cloud-dwh-dev-0051,sbx_bca,enc_act_churn,201704,2021-11-12 18:51:03.531000 UTC,1
56,edm-cloud-dwh-prod-9652,prd_temp_tb,_bqc_ee4c24a341ba4403adbf3c329ad40d9a,,2023-04-17 15:07:50.041000 UTC,2460
57,cvm-cloud-dwh-prod-4383,prd_xlcms_acl_tb,cms_benefit_ref,,2023-04-18 02:57:01.156000 UTC,12012600
58,edm-cloud-dwh-dev-0051,dev_xldf_acl_tb,f_m_finodc_rev_glcost_actdelta_be,202202,2023-04-06 05:24:09.022000 UTC,4
59,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,lu_soccd_name,,2023-04-09 14:01:25.808000 UTC,95
60,edm-cloud-dwh-prod-9652,prd_xldim_acl_tb,dim_capability,,2021-11-15 05:05:03.817000 UTC,11534
61,edm-cloud-dwh-dev-0051,cvmdm_ref,dim_mccm_traffic_distribution,__NULL__,2022-10-12 06:48:22.277000 UTC,0
62,edm-cloud-dwh-dev-0051,prd_xldim_acl_tb,dim_h2h,,2023-01-27 03:29:36.927000 UTC,465
63,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_digi1_voucher_kpi,20230417,2023-04-17 21:10:39.764000 UTC,1842012
64,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_sgsn_huawei,20230417,2023-04-18 14:15:26.051000 UTC,417043
65,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20230213,,2023-02-14 13:02:55.611000 UTC,301606537
66,edm-cloud-dwh-prod-9652,prd_xldf_itl_tb,f_d_dealer_bal_summary,20210114,2021-11-05 07:47:27.212000 UTC,7
67,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,cvm_channel_weekly,,2023-01-28 03:42:29.554000 UTC,10135
68,cvm-cloud-dwh-prod-4383,dev_xlcms_acl_tb,mccm_outbound_benefit,,2023-04-11 08:42:54.197000 UTC,1739613
69,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_fin_bank_reload,20230417,2023-04-18 02:02:09.126000 UTC,137103
70,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_adh_inc_ar1_payment_source,__NULL__,2022-02-26 20:51:58.452000 UTC,0
71,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_adjust_balance_det_eod,20230417,2023-04-17 23:36:11.069000 UTC,171176
72,edm-cloud-dwh-prod-9652,prd_xldim_acl_tb,ows_sfm_activity_log,20230417,2023-04-17 21:06:13.609000 UTC,102775
73,edm-cloud-dwh-dev-0051,prd_xldf_stg_tb,f_d_soa_mds_direct_channel,__NULL__,2023-04-14 06:55:57.817000 UTC,0
74,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_bts_rev_setl_ts_upd,20180901,2021-11-19 10:34:32.103000 UTC,70
75,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_net_hwe_lte_4g_det,20210114,2023-01-24 07:40:33.849000 UTC,174297
76,edm-cloud-dwh-prod-9652,prd_xldim_acl_tb,lu_usim_lte,,2023-04-06 10:08:31.353000 UTC,2
77,edm-cloud-dwh-prod-9652,prd_xldim_acl_tb,lu_week_month,,2023-04-06 10:03:14.314000 UTC,1837
78,edm-cloud-dwh-dev-0051,prd_xldf_itl_tb_hive_temp,f_d_enterprise_traffic,,2023-01-22 04:25:32.929000 UTC,322650041
79,edm-cloud-dwh-dev-0051,xl_data_bicc,swv_usage_7d_debug,20220530,2022-05-30 04:52:19.462000 UTC,11
80,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,cx_step3,20200413,2023-04-09 14:32:34.331000 UTC,1076955
81,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_ftth_customer_convergence_dly,20220112,2022-04-07 16:51:55.102000 UTC,16099
82,edm-cloud-dwh-dev-0051,dev_cvm_analytic_tb,lth_nbo_insurance_data_pack_stg2,20230307,2023-03-08 21:52:58.771000 UTC,12500004
83,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_vas_direct_cgi_gross_rev,20230416,2023-04-17 23:46:41.243000 UTC,424281
84,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_devclub_sftp,20211223,2022-01-15 20:11:58.481000 UTC,183
85,edm-cloud-dwh-prod-9652,prd_xldf_itl_tb,ga_real_subs_event_imei_copy,,2022-12-28 01:48:48.561000 UTC,65559627
86,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_adh_init_ar1_account,20210624,2022-04-07 11:02:52.982000 UTC,6851956
87,edm-cloud-dwh-prod-9652,prd_temp_tb,_bqc_3aa79982f2834b7db3649f022889e338,,2023-04-18 09:29:15.233000 UTC,202249
88,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_ftth_l0_complain_details,,2022-01-28 04:26:33.248000 UTC,288020
89,edm-cloud-dwh-prod-9652,prd_temp_tb,_bqc_e78ac94104934495a5b8521562536110,,2023-04-18 03:07:35.342000 UTC,202249
90,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_m_finodc_rev_matrix_class,202303,2023-04-05 09:39:08.765000 UTC,472
91,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,tono_nbo_thematic,20220222,2022-06-15 04:45:46.220000 UTC,1
92,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_fin_c2c_rcg_po_ts_upd,20200825,2021-11-19 10:31:29.903000 UTC,1785811
93,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,tfy,20230417,2023-04-18 01:02:22.014000 UTC,31
94,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_adh_inc_ar1_payment_details,20220112,2022-04-11 21:50:47.108000 UTC,58707
95,edm-cloud-dwh-dev-0051,sbx_bicc,dim_sapdi_zddfi_cf_007_exchange_rate,20221104,2022-11-06 13:19:45.192000 UTC,3
96,edm-cloud-dwh-dev-0051,dev_exc_campaign,mf_arc45_final,,2023-04-10 13:53:32.473000 UTC,0
97,cvm-cloud-dwh-prod-4383,dev_xlcms_stg_tb,cms_log_sms_stg_v2,,2023-03-20 15:32:02.490000 UTC,0
98,edm-cloud-dwh-prod-9652,prd_temp_tb,_bqc_910a6ce27b6b4bb29afc0a16de6d2825,,2023-04-18 05:23:46.282000 UTC,202249
99,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20230204,,2023-02-05 13:03:08.846000 UTC,299973659
100,edm-cloud-dwh-prod-9652,prd_c360,f_d_c360_df_consumptions,20230414,2023-04-17 02:38:32.632000 UTC,85013717
101,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_ftth_l0_customer_interaction_issues,,2022-04-07 20:08:55.359000 UTC,628089
102,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_ftth_l0_cases,,2022-04-07 19:51:10.211000 UTC,756623
103,edm-cloud-dwh-dev-0051,sbx_bicc,f_d_sapdi_et_cf_report,20221104,2022-11-06 13:43:26.055000 UTC,88
104,edm-cloud-dwh-dev-0051,xl_data_bicc,swe_usage_stats_7d_d3,__NULL__,2022-05-31 08:35:15.752000 UTC,0
105,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,cvm_competitor_app,20230328,2023-04-15 08:04:50.226000 UTC,564570
106,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_bak_20220211,,2022-02-11 09:51:48.363000 UTC,266139680
107,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_usg_pre_emp_all_matrix,20230415,2023-04-17 23:02:21.254000 UTC,21
108,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_adh_inc_ar1_customer_credit,20211029,2022-04-11 12:50:09.232000 UTC,174
109,cvm-cloud-dwh-prod-4383,dev_xlcms_acl_tb,soar_taker_hourly,20230411,2023-04-11 08:12:35.005000 UTC,370
110,edm-cloud-dwh-dev-0051,dev_cvm_analytic_tb,lth_dyn_prc_offers_dropper_gcg_hist_v2,__NULL__,2023-04-17 06:59:54.780000 UTC,0
111,edm-cloud-dwh-dev-0051,dev_exc_campaign,xpf23_target,,2023-04-13 04:20:16.436000 UTC,0
112,edm-cloud-dwh-prod-9652,prd_xldim_acl_tb,dim_msa_bucket_utilization,20230414,2023-04-15 23:25:34.543000 UTC,59087476
113,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,gln_subs_profile_prepaid_by_city_tnps,,2023-01-07 03:51:32.206000 UTC,145477
114,datamart-cloud-dwh-prod-ca76,prd_cvmdm_acl_tb,f_d_subs_pkt_quota_d3,20191003,2022-11-12 05:02:44.756000 UTC,62856861
115,edm-cloud-dwh-dev-0051,dev_cvm_analytic_tb,mccm_tk_ax_mass_3214176_normal_axn,,2023-03-29 00:45:27.403000 UTC,0
116,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,mccm_offer_segment,20221123,2023-03-21 02:38:48.526000 UTC,78430705
117,edm-cloud-dwh-dev-0051,cvmdm_ref,dim_soc_cd_snpsht,__NULL__,2022-10-12 06:48:35.809000 UTC,0
118,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20221115,,2022-11-16 13:03:01.737000 UTC,283894291
119,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_bts_rev_setl,20211123,2022-01-15 20:12:23.789000 UTC,25
120,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_digi1_packet_mds,20230417,2023-04-17 21:09:11.675000 UTC,1520
121,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_sapdi_c_purchaseorderitemdex_bkp,20210517,2023-03-29 08:36:12.589000 UTC,60
122,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,f_d_gcg_graduation_metric,20230211,2023-02-26 03:53:31.652000 UTC,5085
123,cvm-cloud-dwh-prod-4383,prd_xlcms_acl_tb,f_d_contact_policy_enriched,__NULL__,2023-04-18 13:00:36.163000 UTC,0
124,edm-cloud-dwh-dev-0051,dev_xldf_acl_tb,f_m_finodc_rev_glcost_amor_actu_be,202301,2023-04-06 05:24:11.464000 UTC,448
125,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_packet_mds_matrix_ts_upd,20200825,2021-11-19 10:30:46.803000 UTC,4420
126,datamart-cloud-dwh-prod-ca76,prd_cvmdm_acl_tb,f_d_ro_trx_analytic_imei,__NULL__,2022-06-09 21:50:43.675000 UTC,0
127,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20220904,,2022-09-06 05:22:01.637000 UTC,270518599
128,edm-cloud-dwh-dev-0051,xl_data_bicc,swe_usage_stats_7d_dbg,20220531,2022-05-31 08:35:48.007000 UTC,26
129,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,mccm_ax_sachet_growth_offer,__NULL__,2022-06-09 22:11:05.293000 UTC,0
130,edm-cloud-dwh-prod-9652,prd_temp_tb,_bqc_5c59fef6f5094c8b861bbf6de9512a5c,,2023-04-18 08:01:38.413000 UTC,202249
131,edm-cloud-dwh-prod-9652,prd_xldim_acl_tb,ows_sfm_ref_mc_ts_hos,20230417,2023-04-17 21:06:11.671000 UTC,608
132,edm-cloud-dwh-prod-9652,prd_xldim_acl_tb,dim_c360_kpi_list,,2023-02-08 02:10:29.572000 UTC,4496
133,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_usg_nob_prepaid_gprs_matrix,20230415,2023-04-17 23:02:40.436000 UTC,1882204
134,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_fin_bj_beginbal,20230417,2023-04-18 02:02:09.871000 UTC,420480
135,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,stg_gcg_arpu_m1,20220503,2022-05-04 12:10:47.071000 UTC,51993282
136,edm-cloud-dwh-dev-0051,cvmdm_ref,dim_pp_v2_snpsht,__NULL__,2022-10-12 06:48:32.931000 UTC,0
137,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,tirnab_tnps,20191106,2023-04-06 14:36:20.965000 UTC,17938
138,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,ar1_invoice_ts_upd,,2021-11-19 10:24:09.406000 UTC,113522046
139,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20220923,,2022-09-24 13:02:47.435000 UTC,274064112
140,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20221022,,2022-10-23 13:02:57.801000 UTC,279703920
141,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_nw_revenue_gross_cgi,20230416,2023-04-17 23:49:20.701000 UTC,5921619
142,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_subs_report_axis_reg_ppg,20230417,2023-04-17 23:41:44.437000 UTC,162
143,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20230106,,2023-01-07 13:03:22.642000 UTC,294893016
144,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20221118,,2022-11-19 13:03:58.178000 UTC,284555129
145,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_packet_mds_matrix_ifrs_ts_upd,20211031,2021-11-19 10:30:52.703000 UTC,19150
146,edm-cloud-dwh-dev-0051,cvmdm_ref,dim_mccm_soccd_pkt_price,__NULL__,2022-10-12 06:48:14.772000 UTC,0
147,cvm-cloud-dwh-prod-4383,dev_xlcms_acl_tb,cms_global_exclusion,,2023-04-11 08:08:31.752000 UTC,25
148,edm-cloud-dwh-dev-0051,dev_cvm_analytic_tb,ddt_axis_lockdown_offer,20230317,2023-03-17 02:53:09.449000 UTC,115535
149,edm-cloud-dwh-dev-0051,dev_cvm_analytic_tb,lth_xtra_kuota_base_offers,__NULL__,2023-03-14 17:00:50.691000 UTC,0
150,cvm-cloud-dwh-prod-4383,dev_xlcms_acl_tb,cms_log_taker_v2,20230318,2023-03-20 15:16:07.366000 UTC,280132
151,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,tono_nbo_rpt_pkt_perf,20220216,2022-05-22 20:54:50.318000 UTC,1282
152,edm-cloud-dwh-dev-0051,cvmdm_ref,f_d_comm_status,__NULL__,2022-10-12 06:48:41.351000 UTC,0
153,edm-cloud-dwh-dev-0051,prd_xldim_acl_tb,dim_bank_ref,,2023-01-27 03:09:02.549000 UTC,85
154,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,tirnab_loc_subs_r,20191104,2023-04-09 13:50:12.132000 UTC,72217
155,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,cvm_volte_subs_daily,20230201,2023-02-07 06:11:31.387000 UTC,49575329
156,edm-cloud-dwh-dev-0051,dev_xldf_acl_tb,dim_cd_main_id_wg,,2022-09-23 02:14:40.017000 UTC,22202
157,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_fin_bj_trans,20230417,2023-04-18 02:02:07.515000 UTC,32
158,edm-cloud-dwh-prod-9652,prd_temp_tb,_bqc_022ad60cd1dd438fac1137c200126dee,,2023-04-18 04:23:13.750000 UTC,2534
159,edm-cloud-dwh-dev-0051,dev_exc_campaign,mf_xnd88_cg,,2023-04-13 08:04:42.470000 UTC,0
160,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20230314,,2023-03-15 13:02:31.308000 UTC,306504576
161,cvm-cloud-dwh-prod-4383,dev_xlcms_acl_tb,cms_campaign_ref,,2023-02-26 18:00:50.078000 UTC,40042037
162,edm-cloud-dwh-dev-0051,cvmdm_ref,dim_cd_main_id_campaign,,2022-10-12 06:47:58.097000 UTC,0
163,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20230208,,2023-02-09 13:03:35.566000 UTC,300591297
164,edm-cloud-dwh-prod-9652,prd_xldim_acl_tb,dim_col_denom,,2021-11-11 02:45:11.769000 UTC,30
165,cvm-cloud-dwh-prod-4383,prd_xlcms_acl_tb,cvm_rembal,,2022-01-05 12:39:18.288000 UTC,0
166,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20221026,,2022-10-27 13:03:55.953000 UTC,280380626
167,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,f_d_usg_nob_post_other_matrix_odc,20230415,2023-04-17 21:06:05.899000 UTC,56413
168,edm-cloud-dwh-dev-0051,dev_exc_campaign,mf_arj01_hist,,2023-02-10 10:22:15.519000 UTC,0
169,edm-cloud-dwh-prod-9652,prd_xldf_itl_tb,f_d_subs_deact,20230417,2023-04-17 21:56:50.711000 UTC,186702
170,edm-cloud-dwh-prod-9652,prd_xldf_itl_tb,f_d_subs_hist,20230417,2023-04-17 22:40:28.550000 UTC,143453779
171,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_ftth_l0_orders,,2022-04-07 20:55:08.808000 UTC,662510
172,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,tono_nbo_rpt_off_track,20220222,2022-06-15 04:43:45.903000 UTC,51
173,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20230226,,2023-02-27 13:02:51.057000 UTC,303929051
174,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,mccm_sachet_cust,20200502,2022-12-29 17:03:46.242000 UTC,78342628
175,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,ar1_write_off_reason,,2021-11-20 10:12:12.273000 UTC,41
176,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_adh_init_ar1_write_off_reason,20220115,2022-04-08 21:58:17.433000 UTC,41
177,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,iou_axis_attr_to_f_d_model_today,,2022-12-20 09:46:28.205000 UTC,19677325
178,edm-cloud-dwh-prod-9652,prd_xldim_acl_tb,dim_cd_main_id_ifrs,,2023-04-17 18:39:35.963000 UTC,205567
179,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_ftth_report_cust_rev,20210120,2022-04-07 13:14:54.696000 UTC,24913
180,edm-cloud-dwh-dev-0051,dev_cvm_analytic_tb,mccm_multiple_pricing_duality_cg_offer,20230317,2023-03-17 02:32:15.106000 UTC,67267
181,edm-cloud-dwh-dev-0051,dev_exc_campaign,kfh_xnd84_exclude_final,,2023-04-13 08:02:06.334000 UTC,2674842
182,edm-cloud-dwh-dev-0051,dev_xldf_acl_tb,f_m_finodc_glcc_nob_acl,202302,2023-04-06 06:37:21.805000 UTC,106
183,edm-cloud-dwh-prod-9652,prd_temp_tb,_bqc_0913fab2c0004db39c941536f3dc0fdf,,2023-04-18 03:07:58.424000 UTC,2534
184,edm-cloud-dwh-prod-9652,prd_temp_tb,_bqc_a524b159974e459daf6e23f8d70fd532,,2023-04-18 13:38:52.253000 UTC,2534
185,edm-cloud-dwh-dev-0051,dev_xldf_acl_tb,dim_cd_main_id_mochan_copy,,2023-02-16 09:28:15.793000 UTC,32380
186,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20221031,,2022-11-03 03:20:24.376000 UTC,281213048
187,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20221019,,2022-10-20 13:02:58.077000 UTC,279047492
188,edm-cloud-dwh-dev-0051,dev_exc_campaign,xpf24_blacklist,,2023-04-13 04:20:34.644000 UTC,832829
189,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,tirnab_loc_dpi,20191030,2023-04-09 13:59:09.519000 UTC,12143
190,cvm-cloud-dwh-prod-4383,dev_xlcms_acl_tb,byop_product_catalog,,2023-04-10 10:23:28.889000 UTC,398647
191,edm-cloud-dwh-dev-0051,dev_exc_campaign,kfh_xnd84_tg,,2023-04-13 08:02:18.180000 UTC,2407358
192,edm-cloud-dwh-dev-0051,dev_cvm_analytic_tb,lth_ax_sachet_slot_base_3_fin_hist,__NULL__,2023-03-17 02:50:43.712000 UTC,0
193,edm-cloud-dwh-dev-0051,dev_xldf_acl_tb,f_d_usg_nob_prepaid_other_matrix_odc,20230228,2023-04-04 09:13:13.457000 UTC,1906097
194,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_digi1_subscription_master,20230108,2023-04-17 21:16:08.219000 UTC,339573
195,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_erc_msc,20230418,2023-04-17 19:10:34.523000 UTC,3580618
196,edm-cloud-dwh-dev-0051,cvmdm_ref,bss_bucket_reference,,2022-10-12 06:47:48.648000 UTC,0
197,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,aging_detail_current,,2022-07-01 07:30:34.023000 UTC,5377223
198,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,lup_subs_alive,20230417,2023-04-18 11:45:20.393000 UTC,47145861
199,cvm-cloud-dwh-prod-4383,prd_cvm_ai_tb,mccm_template_offer_benefit_attr,,2022-10-28 12:03:53.288000 UTC,125
200,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_sapdi_zddtr_vtbfhapo,20230417,2023-04-17 23:24:42.137000 UTC,432
201,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,mccm_upsell_segment_owsem_product,,2023-01-28 03:41:53.628000 UTC,44
202,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_step_temp,20220524,2023-04-18 13:06:09.987000 UTC,60851
203,edm-cloud-dwh-dev-0051,prd_xldf_stg_tb,f_d_soa_tagging_addons,__NULL__,2023-04-14 06:56:06.880000 UTC,0
204,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20230312,,2023-03-13 13:02:42.360000 UTC,306218271
205,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_adh_inc_ar1_transaction_log,20210926,2022-04-11 13:49:26.490000 UTC,25085
206,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20230207,,2023-02-09 02:04:18.873000 UTC,300413906
207,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,smartclient_table_user,,2022-02-09 01:55:24.329000 UTC,14052
208,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_adh_t1_daily_ar1_refund_request,__NULL__,2022-04-05 11:56:16.584000 UTC,0
209,edm-cloud-dwh-dev-0051,prd_xldf_stg_tb_hive_temp,f_d_adh_inc_ar1_payment,,2023-01-23 03:18:15.613000 UTC,1626139
210,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,mccm_upsell_segment_data_product_axnet,,2022-12-28 07:39:16.114000 UTC,4984
211,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_ar1_payment_details,__NULL__,2022-02-26 20:53:11.081000 UTC,0
212,cvm-cloud-dwh-prod-4383,prd_cvm_ai_tb,adhoc_whitelist,,2022-01-03 09:39:18.300000 UTC,0
213,cvm-cloud-dwh-prod-4383,prd_cvm_ai_tb,mccm_channel_offer_location,,2022-12-27 23:59:52.684000 UTC,1937
214,edm-cloud-dwh-dev-0051,dev_exc_campaign,xpf17_base,,2023-04-13 04:17:40.147000 UTC,1656916
215,edm-cloud-dwh-dev-0051,dev_cvm_analytic_tb,mccm_bundling_adoption_offer,,2023-03-17 02:53:23.846000 UTC,2000
216,edm-cloud-dwh-prod-9652,prd_xldim_acl_tb,ref_eqp,,2022-01-07 10:11:46.845000 UTC,8305234
217,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_adh_inc_ar1_invoice,,2022-04-17 20:34:58.128000 UTC,28839158
218,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20221125,,2022-11-26 13:02:41.091000 UTC,285968106
219,edm-cloud-dwh-prod-9652,prd_xldf_itl_tb,ga_real_stg_tmp,,2023-04-18 13:05:28.180000 UTC,8464694
220,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_ftth_l0_products_copy,,2022-12-13 07:02:34.294000 UTC,405187
221,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,lth_dp_akrab_beyond_circle_base_offers_hist,__NULL__,2023-04-17 07:15:49.245000 UTC,0
222,cvm-cloud-dwh-prod-4383,prd_xlcms_acl_tb,benefit_mig,,2022-01-05 12:56:18.229000 UTC,25815
223,edm-cloud-dwh-prod-9652,prd_xldf_itl_tb,f_s_sp_sodo_dist,,2023-04-17 21:14:29.373000 UTC,934872395
224,edm-cloud-dwh-dev-0051,dev_xldf_acl_tb,f_d_finodc_data_daily_loader,20230410,2023-04-18 07:27:23.559000 UTC,66
225,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20220919,,2022-09-20 03:32:58.435000 UTC,273163385
226,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,mccm_ax_sachet_trending_offer,__NULL__,2022-06-09 22:10:05.873000 UTC,0
227,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,mccm_offer_static_recurring_lib_exc_2,20220524,2023-01-15 12:33:07.210000 UTC,9858
228,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_ftth_customer_detail_dly,20220227,2022-04-15 20:19:05.362000 UTC,171530
229,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,mccm_sachet_cust_xl,20200502,2022-12-04 09:23:52.000000 UTC,78342628
230,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20221213,,2022-12-14 13:05:16.154000 UTC,290134978
231,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,trello_cards_activity_cx,20230418,2023-04-18 13:42:24.130000 UTC,2501
232,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_adh_inc_ar1_credit_debit_link,20211108,2022-04-11 13:25:02.279000 UTC,33929
233,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,f_d_mokapos_latest_transaction,20220127,2023-04-11 14:30:50.163000 UTC,3834
234,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,mccm_algo_dummy,,2023-01-15 05:36:37.866000 UTC,1856304531
235,edm-cloud-dwh-prod-9652,prd_bca,ga_real_mini_20221215,,2022-12-16 13:03:09.551000 UTC,290738669
236,cvm-cloud-dwh-prod-4383,prd_cvm_analytic_tb,mccm_axis_frequency_product_catalog,,2022-12-04 05:23:53.132000 UTC,90
237,datamart-cloud-dwh-prod-ca76,prd_bca,colossus_l1_roaming_d,20211108,2022-04-01 05:14:10.049000 UTC,8755
238,edm-cloud-dwh-prod-9652,prd_xldf_acl_tb,ar_movement_25_ts_upd,20211023,2021-11-19 10:30:01.503000 UTC,3165194
239,edm-cloud-dwh-prod-9652,prd_xldf_stg_tb,ar1_account,,2022-07-04 23:56:26.882000 UTC,7238349
240,edm-cloud-dwh-prod-9652,prd_xldim_acl_tb,lu_week_year_day,,2021-11-17 12:43:02.954000 UTC,1617
